id,hotel_cluster
38854,82 62 30 61 85
38855,91 48 42 41 18
38856,26 96 0 84 34
38857,46 63 85 81 62
38858,62 57 63 36 85
38859,91 48 41 95 18
38860,64 2 58 25 5
38861,91 48 42 41 47
38862,91 48 41 42 70
38863,46 59 62 64 61
38864,70 91 56 98 41
38865,46 64 62 97 63
38866,91 48 41 42 70
38867,91 48 72 18 28
38868,91 48 18 42 16
38869,91 48 28 42 72
38870,65 52 66 87 26
38871,1 45 98 41 56
38872,91 48 41 42 28
38873,46 64 62 97 63
38874,1 41 0 98 45
38875,91 55 41 48 95
38876,63 46 64 61 62
38877,91 48 41 42 70
38878,91 48 41 83 72
38879,91 48 41 55 95
38880,41 96 0 56 91
38881,1 48 41 91 45
38882,64 5 29 36 82
38883,64 5 25 2 58
38884,91 48 41 42 70
38885,1 41 56 98 45
38886,64 5 25 2 58
38887,46 62 36 63 64
38888,91 48 41 33 16
38889,65 66 52 87 26
38890,91 48 41 42 70
38891,64 82 5 46 29
38892,1 91 41 48 18
38893,1 45 41 98 56
38894,64 25 82 58 5
38895,91 48 41 42 70
38896,91 48 41 42 70
38897,65 52 66 87 26
38898,63 62 36 78 85
38899,91 48 41 42 70
38900,64 25 2 5 29
38901,62 63 36 57 30
38902,64 82 46 58 2
38903,65 66 52 87 31
38904,1 41 56 45 98
38905,91 48 41 42 98
38906,1 91 41 56 98
38907,91 48 41 95 18
38908,91 48 41 42 70
38909,91 48 41 42 70
38910,91 41 48 50 68
38911,46 12 62 61 57
38912,1 41 98 45 56
38913,91 48 41 42 70
38914,91 48 41 42 70
38915,91 48 41 42 70
38916,91 48 41 42 70
38917,82 12 57 46 62
38918,91 48 41 42 70
38919,41 48 91 21 83
38920,64 5 82 46 29
38921,64 82 46 25 2
38922,91 48 41 83 42
38923,64 46 82 5 29
38924,91 41 48 70 50
38925,5 25 59 64 46
38926,64 5 82 46 29
38927,46 64 62 97 63
38928,46 62 63 61 64
38929,1 45 98 41 56
38930,91 48 41 42 68
38931,5 25 22 78 58
38932,48 91 41 50 16
38933,65 52 64 66 26
38934,91 48 41 95 18
38935,65 52 66 87 64
38936,1 41 56 98 45
38937,91 48 41 70 55
38938,1 45 41 98 26
38939,91 48 42 41 47
38940,91 48 41 42 70
38941,91 48 72 18 28
38942,46 64 82 62 36
38943,1 45 41 98 56
38944,63 46 64 36 61
38945,64 5 25 2 58
38946,1 41 56 71 91
38947,91 48 41 42 70
38948,91 48 41 42 70
38949,64 82 58 46 20
38950,64 58 2 5 25
38951,91 48 41 42 70
38952,91 48 42 18 95
38953,8 30 25 82 58
38954,91 48 41 42 83
38955,91 48 41 42 70
38956,90 9 95 2 59
38957,65 64 52 66 46
38958,91 48 41 42 47
38959,91 48 42 18 95
38960,91 48 41 42 83
38961,91 48 41 95 1
38962,91 48 41 42 98
38963,65 64 2 5 25
38964,91 48 42 41 18
38965,91 48 41 42 70
38966,65 52 66 87 26
38967,91 48 42 41 47
38968,46 64 62 97 63
38969,1 41 45 70 91
38970,91 48 41 42 70
38971,91 48 41 1 42
38972,82 25 62 5 59
38973,91 48 42 41 18
38974,59 5 25 62 78
38975,66 65 62 52 78
38976,62 82 36 85 61
38977,8 30 82 11 25
38978,65 52 66 87 26
38979,91 48 42 18 41
38980,1 45 41 98 56
38981,64 25 82 2 46
38982,65 52 66 87 64
38983,1 41 56 98 83
38984,91 48 41 95 18
38985,65 64 52 66 46
38986,41 91 48 83 33
38987,1 45 98 41 56
38988,1 41 0 56 91
38989,65 52 87 66 64
38990,65 52 66 64 46
38991,65 52 87 66 26
38992,64 82 5 46 29
38993,91 48 41 42 70
38994,64 5 2 82 58
38995,91 48 41 1 18
38996,91 48 41 95 18
38997,64 5 46 25 2
38998,91 48 41 42 18
38999,91 48 42 41 50
39000,91 48 71 42 41
39001,91 48 42 41 18
39002,82 58 30 5 62
39003,62 30 5 82 78
39004,1 45 41 56 70
39005,91 48 42 41 50
39006,5 25 78 22 64
39007,5 36 82 78 64
39008,91 48 42 41 18
39009,62 82 5 30 78
39010,64 46 62 97 63
39011,91 48 41 42 70
39012,91 48 41 18 42
39013,91 48 41 42 70
39014,91 48 42 41 18
39015,1 98 91 0 71
39016,82 64 46 62 30
39017,91 41 48 95 33
39018,91 48 41 42 28
39019,65 66 64 46 26
39020,91 48 70 41 55
39021,64 46 82 5 29
39022,91 48 42 41 47
39023,25 64 2 29 82
39024,64 25 58 5 2
39025,91 48 41 95 55
39026,64 5 82 25 46
39027,91 41 48 95 50
39028,64 5 22 25 2
39029,91 48 41 42 70
39030,65 52 66 87 26
39031,20 58 82 78 30
39032,91 48 42 41 47
39033,91 48 41 42 70
39034,91 48 41 55 95
39035,65 52 66 87 26
39036,1 98 56 91 41
39037,91 48 42 18 41
39038,64 5 58 2 25
39039,91 41 48 18 55
39040,65 62 26 30 64
39041,65 66 52 87 26
39042,57 12 60 85 81
39043,65 87 62 64 30
39044,46 36 62 63 61
39045,46 64 82 25 2
39046,91 48 41 42 98
39047,91 48 41 95 55
39048,91 48 41 18 70
39049,91 48 42 41 47
39050,64 5 22 25 2
39051,57 12 81 85 60
39052,91 48 41 18 42
39053,82 64 46 62 30
39054,65 52 64 66 62
39055,82 30 62 59 46
39056,91 48 41 42 18
39057,64 5 22 25 2
39058,91 48 41 42 70
39059,91 48 41 42 70
39060,91 48 41 42 70
39061,91 48 41 18 42
39062,91 48 41 83 42
39063,91 48 41 42 70
39064,1 45 41 70 91
39065,91 41 48 33 55
39066,64 58 46 82 62
39067,91 48 77 18 83
39068,46 12 62 57 61
39069,1 45 41 56 70
39070,63 61 64 46 62
39071,46 36 62 63 85
39072,91 41 48 98 50
39073,90 80 91 2 9
39074,64 46 2 82 25
39075,91 48 42 41 18
39076,91 48 41 18 42
39077,91 48 41 42 98
39078,1 45 98 41 56
39079,91 41 48 70 56
39080,98 95 59 90 68
39081,91 48 42 41 47
39082,65 64 52 66 46
39083,91 48 41 42 18
39084,82 25 59 46 5
39085,1 41 45 98 56
39086,91 48 42 41 18
39087,91 48 41 42 18
39088,91 48 41 42 83
39089,91 48 42 41 18
39090,64 25 5 22 8
39091,91 41 48 83 33
39092,1 0 26 41 34
39093,91 48 41 42 83
39094,64 5 82 29 58
39095,1 41 45 98 56
39096,91 48 42 41 47
39097,1 41 45 56 70
39098,56 1 70 98 41
39099,65 52 66 64 46
39100,91 48 28 42 18
39101,1 41 45 56 98
39102,65 66 52 87 26
39103,64 46 2 82 25
39104,1 41 0 91 96
39105,91 48 41 42 70
39106,91 48 42 41 47
39107,65 52 66 64 46
39108,62 30 36 78 64
39109,46 63 64 58 62
39110,63 46 36 64 61
39111,63 46 64 36 62
39112,64 5 2 25 58
39113,1 45 98 41 56
39114,65 52 87 66 26
39115,62 82 59 85 61
39116,64 25 2 58 8
39117,1 45 56 41 98
39118,70 41 56 98 91
39119,91 48 41 95 18
39120,64 82 5 58 46
39121,59 90 68 2 9
39122,64 5 22 25 2
39123,64 46 58 82 2
39124,91 71 48 42 41
39125,91 48 41 95 4
39126,63 26 46 36 62
39127,91 48 41 83 42
39128,82 64 46 62 30
39129,1 48 41 91 45
39130,91 48 41 42 70
39131,91 48 41 42 83
39132,91 48 42 18 41
39133,25 64 82 8 22
39134,25 82 64 58 5
39135,91 48 41 42 83
39136,91 48 41 42 28
39137,1 45 98 41 56
39138,38 8 5 64 30
39139,91 48 41 42 70
39140,91 71 48 42 41
39141,65 82 64 66 46
39142,91 48 41 42 70
39143,82 30 25 64 5
39144,91 48 41 42 18
39145,65 64 2 5 25
39146,91 48 42 41 18
39147,64 5 25 2 58
39148,64 5 22 58 46
39149,5 30 82 62 78
39150,64 82 46 58 29
39151,1 45 56 98 41
39152,64 5 82 46 29
39153,91 48 41 18 95
39154,91 48 4 50 18
39155,1 45 41 98 56
39156,82 64 25 5 58
39157,91 48 72 42 18
39158,64 5 82 46 29
39159,64 5 29 82 2
39160,64 25 5 22 2
39161,91 41 48 83 55
39162,1 45 41 98 56
39163,91 48 42 41 18
39164,91 48 41 55 16
39165,91 48 42 41 47
39166,91 48 41 42 70
39167,65 52 66 87 64
39168,91 48 41 42 70
39169,64 25 82 2 29
39170,64 46 62 97 63
39171,64 46 82 5 36
39172,91 48 42 41 18
39173,91 48 41 21 42
39174,64 5 58 2 22
39175,46 36 62 63 85
39176,91 48 42 41 16
39177,91 48 41 42 70
39178,64 82 46 5 29
39179,91 48 41 42 18
39180,91 48 41 42 70
39181,91 48 42 18 95
39182,91 48 41 42 70
39183,64 82 46 5 29
39184,65 52 66 87 26
39185,91 48 42 41 47
39186,1 41 45 56 70
39187,91 48 41 72 42
39188,91 48 41 42 70
39189,91 48 41 55 95
39190,46 64 62 36 97
39191,46 36 62 63 61
39192,91 48 41 42 18
39193,91 48 41 42 70
39194,46 62 64 63 78
39195,91 70 98 48 41
39196,91 48 41 18 95
39197,5 82 30 25 78
39198,91 48 41 42 83
39199,26 1 0 34 84
39200,91 48 41 42 70
39201,65 52 66 87 26
39202,91 48 41 42 70
39203,91 48 41 42 70
39204,62 12 57 82 36
39205,65 62 30 64 66
39206,91 48 41 42 70
39207,91 48 41 42 70
39208,91 48 41 33 16
39209,91 48 41 42 70
39210,91 48 41 42 28
39211,5 25 59 78 64
39212,91 48 41 42 70
39213,65 64 52 66 46
39214,65 52 66 87 26
39215,91 48 41 18 42
39216,64 5 25 2 58
39217,30 5 62 82 59
39218,65 52 31 87 26
39219,91 48 41 72 42
39220,91 48 41 42 70
39221,91 48 41 42 70
39222,5 25 78 82 22
39223,82 64 25 5 58
39224,46 12 62 61 57
39225,64 82 5 29 58
39226,91 48 41 18 42
39227,91 48 41 95 18
39228,91 48 41 42 18
39229,91 48 41 42 70
39230,65 62 66 64 30
39231,91 48 41 42 18
39232,91 48 41 42 98
39233,64 5 58 2 46
39234,91 48 42 18 41
39235,65 62 66 52 78
39236,1 41 48 91 56
39237,91 48 41 42 28
39238,46 63 62 36 85
39239,62 63 36 61 81
39240,65 52 87 66 31
39241,91 48 41 42 70
39242,0 26 41 96 34
39243,91 48 41 42 70
39244,91 48 41 42 70
39245,41 91 48 33 21
39246,1 45 98 41 56
39247,65 66 52 87 26
39248,46 36 62 63 61
39249,65 52 66 87 26
39250,46 64 97 62 63
39251,82 64 46 62 30
39252,91 48 42 18 41
39253,91 48 18 28 72
39254,65 52 66 87 26
39255,91 48 41 18 95
39256,65 52 66 87 64
39257,62 36 85 63 61
39258,46 64 82 62 85
39259,91 48 41 1 95
39260,91 48 41 1 18
39261,46 64 81 63 82
39262,62 5 82 30 59
39263,82 64 46 62 85
39264,30 62 5 82 78
39265,91 48 42 41 47
39266,64 82 5 46 30
39267,56 1 70 98 41
39268,64 58 5 2 25
39269,91 48 41 42 70
39270,65 66 52 87 26
39271,91 48 41 50 70
39272,65 66 52 87 31
39273,91 48 41 42 83
39274,5 25 59 78 82
39275,1 45 41 56 70
39276,91 48 41 42 70
39277,91 48 41 42 70
39278,91 48 41 70 95
39279,46 64 62 97 63
39280,62 82 61 46 57
39281,91 41 48 56 70
39282,91 48 42 18 41
39283,91 48 41 42 28
39284,5 59 25 82 30
39285,1 48 91 41 95
39286,91 48 41 95 4
39287,65 66 52 87 26
39288,91 48 41 42 70
39289,91 48 41 42 70
39290,91 48 41 18 28
39291,91 48 41 42 28
39292,65 64 25 2 52
39293,5 30 82 62 78
39294,63 46 64 62 36
39295,91 48 41 42 70
39296,46 64 82 85 62
39297,91 48 41 18 72
39298,91 71 48 42 41
39299,5 78 43 25 62
39300,91 48 72 18 42
39301,91 48 41 1 18
39302,0 95 49 55 97
39303,64 5 46 82 29
39304,91 48 41 95 1
39305,64 58 2 5 59
39306,82 25 64 5 30
39307,65 52 66 87 26
39308,91 48 42 41 47
39309,5 25 78 82 64
39310,91 48 41 42 83
39311,91 48 42 18 95
39312,91 48 41 42 83
39313,91 48 42 41 47
39314,91 48 41 42 70
39315,46 82 62 85 59
39316,1 45 41 56 70
39317,46 36 62 64 61
39318,64 82 46 29 5
39319,65 64 25 2 5
39320,91 48 41 55 95
39321,64 5 82 46 58
39322,91 48 41 42 70
39323,65 64 52 66 46
39324,91 48 41 28 33
39325,64 5 82 46 62
39326,91 48 42 18 28
39327,91 48 41 42 70
39328,91 48 18 41 42
39329,1 41 91 70 0
39330,91 48 41 95 18
39331,1 45 41 98 26
39332,91 48 4 16 50
39333,64 82 46 2 25
39334,65 64 52 25 87
39335,91 48 41 42 28
39336,91 48 41 42 47
39337,46 12 62 57 82
39338,91 48 42 41 18
39339,64 25 82 46 2
39340,1 45 55 41 95
39341,91 48 42 41 18
39342,91 48 41 95 18
39343,1 41 48 91 56
39344,65 52 66 87 26
39345,91 48 42 41 47
39346,91 41 48 70 55
39347,1 0 26 41 34
39348,91 55 48 18 95
39349,62 46 64 63 85
39350,91 48 41 42 70
39351,30 82 5 78 25
39352,91 48 41 70 55
39353,91 48 41 18 95
39354,91 48 41 42 70
39355,65 26 62 30 64
39356,1 45 41 56 98
39357,46 36 62 63 85
39358,82 64 25 5 78
39359,63 46 36 64 61
39360,91 48 42 18 41
39361,91 48 41 42 70
39362,91 48 41 55 18
39363,46 62 36 82 12
39364,64 58 82 25 5
39365,1 45 41 98 56
39366,91 48 41 42 18
39367,41 48 91 70 83
39368,91 48 41 42 98
39369,1 41 98 45 56
39370,91 28 48 83 18
39371,91 48 41 55 16
39372,70 56 41 91 98
39373,91 48 41 42 70
39374,65 52 66 87 26
39375,68 2 59 9 90
39376,91 48 42 41 47
39377,64 82 5 2 46
39378,37 1 68 98 41
39379,1 41 56 45 70
39380,5 25 82 30 78
39381,46 82 64 5 29
39382,91 48 41 42 70
39383,91 48 41 42 70
39384,91 48 41 55 95
39385,91 48 41 18 42
39386,46 36 97 64 12
39387,64 5 25 46 2
39388,91 48 41 42 70
39389,0 41 96 26 56
39390,91 68 59 2 9
39391,91 48 41 42 28
39392,91 48 41 42 70
39393,70 91 56 98 41
39394,91 48 41 18 42
39395,91 48 41 95 1
39396,91 48 41 42 18
39397,62 5 82 30 36
39398,91 48 41 42 70
39399,5 82 30 25 78
39400,1 41 98 56 0
39401,64 5 25 2 58
39402,91 48 41 42 70
39403,65 66 64 62 46
39404,30 62 82 85 61
39405,91 48 42 41 18
39406,91 48 42 41 47
39407,46 62 36 63 64
39408,91 48 41 55 95
39409,65 66 52 87 26
39410,91 48 41 42 70
39411,46 36 63 62 64
39412,91 48 41 55 95
39413,36 46 64 62 81
39414,46 82 62 85 59
39415,82 20 78 30 58
39416,1 70 56 45 98
39417,65 64 2 5 25
39418,65 52 87 66 26
39419,82 25 5 59 62
39420,65 62 66 64 81
39421,65 52 66 87 26
39422,1 45 41 56 70
39423,5 59 78 64 82
39424,91 48 41 56 70
39425,91 48 41 42 70
39426,91 48 18 42 28
39427,91 48 71 42 41
39428,91 48 18 41 95
39429,91 41 48 83 33
39430,91 48 41 42 70
39431,91 48 41 55 95
39432,64 25 5 58 2
39433,91 48 41 95 55
39434,91 48 42 41 47
39435,1 41 56 45 91
39436,91 48 41 50 70
39437,91 48 18 28 72
39438,12 62 46 61 82
39439,91 48 41 42 70
39440,91 48 41 95 18
39441,64 5 22 25 2
39442,91 48 42 18 41
39443,62 36 63 81 85
39444,65 52 66 87 26
39445,1 70 56 45 98
39446,46 64 63 58 97
39447,64 5 25 2 82
39448,1 48 41 91 45
39449,1 45 41 70 91
39450,1 41 70 91 0
39451,1 41 70 91 0
39452,1 45 41 56 70
39453,63 46 64 36 61
39454,64 5 25 2 58
39455,91 48 41 42 70
39456,63 46 36 64 61
39457,5 25 82 30 78
39458,41 48 91 83 33
39459,30 5 82 62 58
39460,91 48 42 41 28
39461,91 41 48 33 83
39462,91 48 41 42 28
39463,5 30 62 82 78
39464,91 48 42 18 41
39465,91 48 42 18 41
39466,91 48 41 18 42
39467,64 5 25 2 58
39468,64 29 5 82 2
39469,91 48 41 18 42
39470,65 52 66 87 26
39471,91 48 41 42 70
39472,64 25 82 5 58
39473,91 48 42 41 47
39474,91 48 41 42 70
39475,91 48 41 42 95
39476,59 2 95 9 68
39477,46 36 62 63 81
39478,65 52 87 66 31
39479,91 48 41 18 42
39480,5 25 22 82 78
39481,65 52 66 64 46
39482,63 62 57 85 81
39483,91 48 41 42 83
39484,91 48 41 42 18
39485,1 45 98 41 56
39486,64 82 46 5 58
39487,91 48 41 42 28
39488,1 45 41 98 56
39489,82 64 25 5 30
39490,91 48 41 42 70
39491,91 48 41 42 70
39492,1 41 45 98 56
39493,1 45 41 98 56
39494,91 48 41 18 42
39495,91 48 42 41 18
39496,91 41 48 98 70
39497,8 30 5 82 25
39498,63 46 64 36 61
39499,91 48 42 41 47
39500,65 52 87 66 64
39501,1 41 45 98 91
39502,91 48 42 41 47
39503,91 48 41 42 70
39504,91 48 42 18 41
39505,46 36 62 63 61
39506,65 52 64 66 62
39507,92 90 91 68 9
39508,91 41 48 83 33
39509,65 64 52 2 25
39510,64 25 82 58 5
39511,91 41 48 50 68
39512,91 48 41 42 70
39513,91 48 41 42 18
39514,1 45 41 56 70
39515,59 90 9 95 2
39516,46 62 64 63 78
39517,91 48 42 41 72
39518,65 52 66 87 26
39519,64 5 25 2 58
39520,91 48 72 18 28
39521,26 96 0 34 84
39522,91 41 48 33 55
39523,91 48 41 42 18
39524,64 82 46 25 2
39525,46 63 62 85 36
39526,5 59 78 64 82
39527,91 48 41 95 18
39528,91 83 48 41 33
39529,91 48 42 18 41
39530,65 52 64 66 26
39531,91 48 41 95 18
39532,91 48 41 42 70
39533,91 48 41 42 70
39534,91 48 41 72 42
39535,64 46 5 82 25
39536,65 30 62 59 28
39537,64 82 46 29 5
39538,91 48 42 18 41
39539,65 52 66 87 26
39540,91 48 41 21 42
39541,5 82 30 78 62
39542,91 48 41 42 95
39543,5 59 25 30 64
39544,2 64 65 5 25
39545,91 48 42 28 18
39546,46 36 62 63 81
39547,65 52 87 66 26
39548,65 52 66 87 26
39549,64 5 25 2 58
39550,62 85 82 46 57
39551,46 64 62 97 61
39552,91 48 41 42 70
39553,91 48 41 42 70
39554,64 5 2 25 58
39555,2 46 64 36 22
39556,46 36 62 63 85
39557,64 58 82 46 20
39558,91 48 41 42 70
39559,91 48 41 98 42
39560,63 62 36 78 64
39561,62 5 30 82 78
39562,41 48 91 56 70
39563,65 52 66 87 26
39564,91 48 41 42 70
39565,91 48 41 42 18
39566,91 48 42 41 18
39567,91 48 41 42 70
39568,64 5 82 58 25
39569,41 91 48 55 68
39570,65 66 52 87 64
39571,64 25 5 22 58
39572,91 48 41 95 18
39573,1 41 70 83 45
39574,1 41 45 98 91
39575,64 82 25 29 46
39576,64 58 5 2 25
39577,46 64 82 85 62
39578,5 25 58 11 82
39579,91 41 48 83 33
39580,1 41 48 91 70
39581,91 48 41 55 33
39582,91 41 48 28 72
39583,91 41 48 70 56
39584,91 48 41 42 70
39585,91 48 41 55 95
39586,91 48 42 41 28
39587,59 90 2 9 68
39588,63 62 61 36 57
39589,91 48 41 42 18
39590,65 52 66 87 26
39591,91 48 28 42 18
39592,65 62 66 46 52
39593,64 62 66 65 46
39594,91 48 41 42 70
39595,64 5 22 25 58
39596,91 48 41 42 28
39597,1 56 70 98 41
39598,65 52 66 87 26
39599,91 48 41 42 70
39600,91 48 42 41 47
39601,1 48 41 91 45
39602,91 48 41 42 70
39603,1 41 45 98 56
39604,46 64 62 97 63
39605,1 41 48 91 70
39606,46 36 62 63 61
39607,65 64 52 2 25
39608,82 25 64 5 58
39609,65 64 2 5 25
39610,62 61 78 63 64
39611,64 2 58 22 25
39612,91 48 41 18 70
39613,62 46 64 63 85
39614,91 48 42 41 47
39615,65 52 66 87 26
39616,64 5 2 82 58
39617,5 25 82 58 22
39618,91 48 41 18 95
39619,82 64 5 25 30
39620,66 65 62 26 36
39621,65 52 66 26 96
39622,65 52 66 87 26
39623,91 48 42 18 95
39624,91 48 41 33 83
39625,1 45 41 98 70
39626,91 48 41 55 18
39627,64 82 46 25 2
39628,46 36 64 62 61
39629,0 26 41 96 34
39630,91 48 18 42 16
39631,59 95 90 91 68
39632,65 52 87 66 26
39633,63 62 36 78 46
39634,91 48 41 42 70
39635,91 48 41 72 42
39636,62 36 63 46 81
39637,65 64 52 58 82
39638,1 91 41 56 70
39639,5 30 62 82 78
39640,46 36 62 63 61
39641,91 48 41 42 28
39642,59 90 95 2 68
39643,91 48 41 42 70
39644,91 48 42 18 41
39645,91 41 48 83 28
39646,64 29 82 5 36
39647,91 48 42 41 71
39648,48 91 18 41 0
39649,91 48 41 70 47
39650,65 52 66 64 46
39651,91 48 41 42 70
39652,91 48 41 42 70
39653,91 48 41 50 77
39654,91 48 41 70 55
39655,82 5 46 64 58
39656,65 52 66 87 26
39657,64 29 5 82 58
39658,62 82 30 5 58
39659,1 45 41 98 56
39660,66 65 62 26 64
39661,91 41 48 95 50
39662,96 46 63 62 64
39663,5 30 82 62 78
39664,91 48 41 50 13
39665,64 82 46 25 2
39666,1 45 41 70 91
39667,91 55 48 95 16
39668,5 59 30 25 82
39669,91 48 41 47 50
39670,46 12 62 61 57
39671,91 48 41 42 70
39672,91 48 41 42 72
39673,30 62 46 65 85
39674,91 48 41 42 70
39675,1 41 45 56 91
39676,46 62 36 63 64
39677,64 46 62 81 63
39678,63 62 64 36 61
39679,65 66 52 87 26
39680,91 41 48 83 55
39681,91 48 42 41 18
39682,91 48 41 42 70
39683,62 30 36 64 78
39684,62 46 64 63 85
39685,70 91 56 41 98
39686,64 58 46 82 20
39687,63 64 46 62 36
39688,82 30 5 25 64
39689,91 48 42 41 18
39690,65 52 87 66 26
39691,64 5 46 82 29
39692,64 46 63 58 97
39693,65 52 66 87 26
39694,64 25 5 46 82
39695,41 48 91 70 83
39696,91 48 41 55 18
39697,64 46 58 82 20
39698,91 48 41 42 18
39699,91 48 41 42 70
39700,63 46 64 61 62
39701,64 5 22 2 58
39702,91 48 42 18 41
39703,91 48 42 41 47
39704,41 48 91 21 83
39705,64 82 2 46 29
39706,91 48 41 98 42
39707,91 90 92 68 98
39708,91 48 41 42 70
39709,5 25 78 82 64
39710,25 82 43 64 58
39711,1 48 41 91 45
39712,91 48 41 42 70
39713,1 45 41 98 56
39714,1 45 41 70 91
39715,91 48 41 18 28
39716,65 66 52 87 31
39717,64 5 22 25 2
39718,65 66 52 87 31
39719,5 30 25 82 58
39720,91 48 42 41 18
39721,64 82 5 29 2
39722,64 5 82 46 29
39723,91 90 95 2 59
39724,64 25 5 22 2
39725,64 82 2 5 29
39726,64 46 82 36 81
39727,91 48 41 42 70
39728,91 48 41 42 18
39729,65 52 66 87 26
39730,91 48 42 41 47
39731,91 48 41 70 55
39732,65 64 52 25 2
39733,65 62 30 64 66
39734,1 70 41 98 56
39735,26 0 1 84 71
39736,64 58 46 82 5
39737,65 66 52 87 31
39738,65 62 30 78 85
39739,1 45 41 98 56
39740,46 36 62 63 61
39741,91 41 48 70 56
39742,65 66 52 87 26
39743,65 52 66 87 26
39744,65 62 30 78 85
39745,65 52 66 87 26
39746,91 48 41 33 95
39747,64 25 5 58 2
39748,91 48 42 41 47
39749,1 48 91 41 95
39750,91 48 42 18 41
39751,65 66 52 87 31
39752,59 68 2 80 98
39753,62 46 78 85 97
39754,91 48 42 41 18
39755,91 48 41 42 18
39756,65 64 2 5 25
39757,64 25 5 58 2
39758,91 48 41 42 70
39759,91 48 42 41 18
39760,91 48 41 42 28
39761,5 59 78 30 25
39762,91 48 41 95 18
39763,1 91 41 48 18
39764,91 48 41 42 28
39765,65 66 52 26 87
39766,91 48 41 50 70
39767,91 48 41 42 70
39768,46 12 57 82 62
39769,82 46 62 59 85
39770,5 25 78 22 64
39771,91 48 41 83 72
39772,91 48 41 42 70
39773,62 64 63 61 46
39774,70 91 4 18 48
39775,91 48 42 41 47
39776,91 48 42 41 18
39777,91 48 42 41 47
39778,91 48 41 42 70
39779,91 48 41 42 70
39780,91 48 41 18 42
39781,91 48 42 18 41
39782,91 48 42 41 18
39783,91 48 41 42 28
39784,91 48 42 18 41
39785,91 48 41 18 42
39786,46 36 62 63 85
39787,64 5 25 2 58
39788,91 41 48 18 21
39789,91 48 41 42 28
39790,65 64 52 66 46
39791,1 41 70 91 0
39792,64 5 46 2 25
39793,91 48 41 95 18
39794,91 48 41 42 70
39795,30 5 82 78 25
39796,91 41 48 83 72
39797,91 48 41 18 33
39798,91 48 42 41 47
39799,91 48 41 42 70
39800,5 25 64 22 78
39801,91 41 48 83 50
39802,62 63 57 85 81
39803,91 48 41 42 70
39804,1 45 41 98 56
39805,91 48 41 42 18
39806,65 66 64 52 62
39807,91 48 42 41 18
39808,46 61 64 57 63
39809,30 62 5 82 78
39810,64 82 5 58 2
39811,64 82 58 46 5
39812,62 30 36 64 78
39813,64 5 25 2 46
39814,65 62 30 64 66
39815,91 48 41 42 70
39816,91 48 42 18 41
39817,91 41 48 70 56
39818,65 52 26 66 87
39819,91 48 41 42 83
39820,65 66 52 87 31
39821,64 5 22 2 58
39822,65 52 66 87 26
39823,70 91 56 41 98
39824,64 82 25 29 2
39825,91 48 41 42 70
39826,91 48 41 42 83
39827,64 82 46 5 29
39828,91 48 42 41 72
39829,64 29 82 5 46
39830,59 90 68 2 9
39831,65 52 64 66 26
39832,65 52 66 26 96
39833,5 64 82 30 25
39834,91 48 42 41 18
39835,91 48 42 18 41
39836,64 5 25 2 58
39837,91 48 42 18 41
39838,63 46 64 36 61
39839,91 48 41 42 83
39840,91 48 42 18 41
39841,62 82 61 85 81
39842,63 62 36 46 57
39843,91 48 41 42 70
39844,5 62 82 64 30
39845,91 48 72 18 28
39846,64 25 5 22 2
39847,91 48 41 42 70
39848,91 48 42 41 28
39849,91 48 42 41 47
39850,92 90 91 9 2
39851,91 48 42 41 47
39852,91 48 41 42 70
39853,91 48 41 42 18
39854,1 41 48 91 70
39855,5 59 78 30 25
39856,30 64 82 5 46
39857,91 41 48 83 33
39858,91 48 41 42 98
39859,91 48 41 95 18
39860,65 52 87 66 26
39861,91 48 41 55 95
39862,65 62 30 64 81
39863,1 45 41 56 70
39864,91 48 41 42 18
39865,62 46 64 63 85
39866,46 63 81 62 36
39867,65 52 66 87 26
39868,20 64 78 82 62
39869,91 41 48 70 83
39870,30 5 82 62 78
39871,48 91 41 50 33
39872,91 48 41 95 18
39873,1 45 91 41 48
39874,91 48 41 28 18
39875,41 48 91 56 70
39876,63 62 36 57 61
39877,62 82 30 5 78
39878,64 82 25 46 2
39879,64 5 82 29 58
39880,63 62 36 78 64
39881,1 45 41 56 79
39882,30 82 78 8 5
39883,91 48 41 42 70
39884,65 26 30 31 44
39885,64 5 29 82 46
39886,91 48 41 95 18
39887,46 64 62 97 63
39888,30 5 82 62 78
39889,91 48 41 95 18
39890,91 48 41 42 18
39891,91 48 41 42 70
39892,65 64 52 66 46
39893,1 55 41 95 0
39894,91 48 41 42 83
39895,91 48 41 72 42
39896,64 82 62 36 46
39897,5 30 82 62 78
39898,91 48 41 42 70
39899,91 48 42 41 18
39900,65 52 66 87 26
39901,65 64 52 66 46
39902,91 41 48 83 42
39903,65 62 26 30 78
39904,91 48 72 18 28
39905,91 48 41 42 18
39906,91 48 41 95 18
39907,91 48 41 18 95
39908,91 48 41 42 70
39909,91 48 41 42 18
39910,64 5 82 46 29
39911,63 62 36 85 81
39912,65 52 87 66 64
39913,91 48 41 42 70
39914,91 48 42 41 47
39915,46 64 62 97 63
39916,91 48 41 42 70
39917,91 48 72 28 18
39918,64 82 46 25 2
39919,91 48 41 42 18
39920,91 48 42 18 41
39921,91 48 41 42 83
39922,65 66 52 87 31
39923,1 45 41 56 70
39924,91 48 41 42 70
39925,62 30 5 82 78
39926,64 82 46 5 29
39927,91 48 42 41 47
39928,82 64 25 5 78
39929,64 25 82 5 58
