row_id,place_id
11849,1625043521 5119746885 9999932225
11850,9565483144 6664821742 3464085076
11851,3021617269 5686174673 2531846133
11852,7741931119 6632657728 7528193757
11853,1309929726 7912262458 4076389400
11854,5555641279 3019371225 3323406166
11855,3322359335 7618896878 2170765124
11856,1219377659 2188712545 4383695193
11857,6965172618 8523011427 6951020868
11858,9737289830 7124972955 4620898131
11859,1895099363 9033965507 4902857336
11860,8256890653 3028716175 4821858409
11861,7584142406 4731699490 9999932225
11862,1211738969 5943985490 3175276367
11863,1742014146 4759488573 9999932225
11864,7074783747 6026000998 6301167060
11865,6818874157 1395700608 8308484355
11866,7916126012 1962416896 2951685643
11867,4536066530 1145742859 2511886606
11868,8727900087 2469482741 1030733086
11869,6430097124 7170981176 4256839397
11870,9601753045 9097769932 2432346189
11871,9249198133 7580632244 4768006716
11872,8284871739 1972491813 3981701796
11873,5323705705 9898127501 7516040205
11874,9365365857 2003180430 4999624111
11875,2661882609 6143927696 3981701796
11876,8502875495 4506586646 4177608704
11877,3631650252 1265587402 8867242636
11878,6387794771 7146975304 7625773572
11879,5801882756 6011526748 6776195177
11880,6428746916 5611356655 5909811221
11881,8419015708 4488941735 3974232118
11882,4665311287 7114578776 8892818482
11883,5661724610 3423975461 9943184148
11884,8866735078 2209368899 4552407706
11885,4482017591 2919588339 8818232275
11886,4124087043 8311695415 9499491050
11887,8298298584 8197607448 3353132275
11888,2269043133 8834306266 1401790879
11889,4891271853 9999932225 3981701796
11890,2123402564 9285950507 3981390700
11891,2872610741 8160513817 3689352778
11892,2562241803 9999932225 3980090620
11893,2512943703 4622253545 2736400340
11894,7132982701 9999932225 3981701796
11895,2473785683 8041288053 3981390700
11896,7781758752 8807037566 9999932225
11897,3340188076 9999932225 3981701796
11898,7075668320 9358882911 5832144119
11899,7051400084 3561988854 3535119101
11900,3650588333 2290041646 1301273629
11901,6948952345 8909205926 8396498986
11902,5207403498 5938720189 7095286112
11903,7137369045 3773012758 1314134756
11904,1884612695 6576314188 3981785329
11905,5578569119 5441450574 1665959000
11906,4496302419 3176745716 7626053774
11907,4785636396 1040513957 8066042962
11908,8261746016 9094598295 2239151064
11909,4952983712 5766789779 8599483767
11910,9257148299 8675091055 8378482383
11911,3662019766 9760657846 6125667596
11912,2469482741 7258544219 4587065483
11913,1039302793 7109895435 9999932225
11914,9097509106 4932037738 5212572913
11915,2858627058 8486804072 3936060653
11916,9951148203 5984808728 4012890479
11917,4856797720 4344095051 8243418502
11918,1890029823 4520866291 9999932225
11919,6181362894 5575702767 3351301552
11920,2187764354 1841689795 1031277804
11921,3206065371 1544097082 7806971268
11922,7277608409 8458568927 6549653132
11923,2933492846 8865366863 9573197403
11924,4575549145 6524499566 3909875519
11925,2665033964 3980090620 3980278054
11926,6511947223 7174460284 2114248732
11927,9718529727 7630768464 8164210078
11928,9396110135 8741442326 9999932225
11929,1343869458 9999932225 3980090620
11930,6536202458 1196489948 8846227463
11931,7230349735 1812297391 5034605277
11932,2516570821 4852336338 7728339455
11933,6268709823 5147904349 3137928872
11934,9883417027 5275603399 4990078401
11935,7542308000 1342687663 3981785329
11936,5536888156 3536558323 7333349317
11937,5454319585 8743844413 9177144755
11938,8880478197 6524383996 8800800599
11939,3282711995 3391416138 9999932225
11940,2278643664 8253586786 3099467216
11941,2140518285 9999932225 3981701796
11942,8144510929 3107763105 5876604802
11943,1006549776 9861482448 3946571143
11944,7994421623 4576446657 1284814263
11945,7089405947 9999932225 3981350103
11946,5288492102 7209841992 1693899236
11947,1833814652 8607864796 9999932225
11948,4922866360 7589175120 5249522175
11949,6732262917 7357024811 7669173952
11950,7690334634 8811412217 4508517967
11951,2743142255 4635115028 1269421530
11952,6892684340 4626360006 9999932225
11953,1686209295 9928659052 6069646856
11954,3073774431 5821764662 9999932225
11955,2738825765 3546514294 9999932225
11956,3992894137 9556858546 9999932225
11957,1889142925 5955648598 1232742875
11958,3456909750 9999932225 3980312674
11959,7032316293 4539513218 3745575347
11960,4914943817 7767446977 5948705862
11961,9392379173 3793092184 6137770818
11962,9319586569 1122531608 4338429260
11963,6717989737 9913310110 1195617757
11964,4277517121 7189771867 3981350103
11965,5808211917 8876601061 4240612070
11966,6831943113 9999932225 3981701796
11967,2729085863 8706578996 9984519246
11968,2099677536 8357356736 7337316505
11969,6117714405 2747108974 5460290184
11970,7929250088 1108750027 7839518402
11971,3144733031 1444786049 8676326258
11972,7472828980 4314807603 3488284912
11973,5532585778 2855297696 6611296109
11974,8739188771 6489504506 6803439785
11975,4894517798 9124468328 9539441236
11976,2830089283 6162247050 5571945208
11977,6163476551 1646805151 5942632716
11978,9167128027 7920567206 8055516420
11979,8506362988 9999932225 3981701796
11980,6393062205 4958956145 7860807016
11981,3923639164 9153447884 4798982874
11982,8947502396 6358205959 8271962887
11983,7759967616 5728993949 9673033138
11984,1452399276 1475731825 9769984804
11985,4683857747 1975065940 3404103622
11986,9737833615 7755931025 4294426041
11987,3863047281 9392262885 2437620236
11988,6221679611 8281554521 3861814566
11989,5415195261 6822534125 8116259355
11990,7889290239 5801707679 8304827775
11991,8577790718 1159403055 9704756379
11992,9541439330 4820969728 8231494031
11993,8644288130 6218779032 5074337312
11994,2292815373 3688588298 7826466398
11995,1667272180 4368271248 8824810739
11996,6352221679 7026461338 5248458020
11997,7296176655 2215950579 6338101083
11998,4111211083 6681559681 8207362706
11999,2366720135 7179677220 5869625697
12000,7450734763 4216654696 6579191774
12001,3398924993 3421558297 7418287174
12002,2559506586 4552775238 7972749920
12003,2411005523 2832496347 9211337332
12004,9819593529 4551731054 1294822770
12005,8476737693 2074933811 3981390700
12006,8726437981 5070415187 5852288989
12007,1140922691 5927531901 9563571831
12008,8086010047 7443009024 8299612656
12009,2979218554 7272957521 5004043164
12010,4898614148 7298003582 6272052306
12011,9192091300 9127650695 2514604963
12012,3998179696 8704249029 4033352717
12013,9381462144 3757048463 4431427541
12014,9314820734 3676075937 1803169764
12015,2756052156 2779641126 8339381387
12016,8899346376 1197535370 3481109839
12017,9680457608 6227635771 6889727618
12018,1727040747 4780679569 1679441528
12019,1594062678 7846437417 3874778252
12020,4331222781 6839902754 1438911516
12021,7743873716 1687611445 3223071424
12022,9715246043 9999932225 3981390700
12023,6433673581 6537396657 3024715024
12024,8338472843 5562344489 3981390700
12025,6706945588 9276656880 9999932225
12026,3442122586 7655922387 9999932225
12027,5900822747 1381134909 1472075420
12028,9321141843 5453496769 9349459288
12029,8244448298 3175792482 3311939099
12030,5566017028 1640079640 2611077041
12031,3890706529 4507718428 2766213441
12032,5136676374 2530627849 4602139953
12033,2360320044 6547243962 3402059636
12034,9219098848 7979407415 8349028624
12035,1104031826 7140671055 8153728668
12036,5744773060 1131181210 8678519920
12037,8660496256 9419306810 5131417520
12038,3141544493 4261716772 5545797690
12039,8250350952 1113206721 7582461924
12040,3795740731 5981745332 8660233563
12041,8129179573 9113282166 3570380308
12042,9402337192 5465962866 3981701796
12043,9424446082 9999932225 3981350103
12044,6829392075 5399018235 7166178438
12045,9790782668 2562980752 9999932225
12046,5898699760 7211654774 6764991101
12047,6600927452 1742654927 1727830638
12048,8495925557 9890631008 5675044797
12049,5545674285 6547055795 5451137850
12050,3451536023 8167742583 9999932225
12051,3767913714 6945717928 5693173445
12052,2992365961 8005162048 1333797508
12053,6276936869 8921712757 4612143524
12054,2514331226 6914207609 3981785329
12055,8055365667 7563223810 9999932225
12056,9313932946 1749080858 9999932225
12057,3012391473 4674703103 2694928514
12058,3004821410 5502539271 7459506426
12059,6811089009 5483914052 1521422785
12060,8259361388 5241105238 9999932225
12061,3637124046 1396858267 6592633848
12062,2141428113 6648391618 4551671315
12063,5566017028 2734300514 7606491538
12064,8216243815 1482040721 1663515048
12065,2052640343 5502632257 1560611371
12066,3978008087 1202517273 8757682677
12067,7884494772 6947588466 1955547554
12068,7781200608 3841272208 4283191930
12069,6232321763 9440496399 8662240305
12070,9386626144 1231379865 4478661820
12071,8113580452 7258200549 3995156456
12072,5830423191 9999932225 3981785329
12073,7584431216 2830459312 9283622016
12074,4860712065 5063247434 4482482909
12075,3549087243 4895001754 8153547911
12076,2292947983 5569037199 7278211614
12077,6597893756 7765599056 9874892942
12078,3056088066 7294342322 6482935519
12079,3528883065 2534910779 8095507384
12080,2282002093 9999932225 3981390700
12081,5263230464 9999932225 3981785329
12082,9375228121 7219195544 5252789148
12083,3675603612 8844657606 3981293372
12084,3561558472 4151319984 3447664805
12085,7194426515 6397528020 6465785444
12086,5914375551 7422044682 9453990063
12087,9112240209 3239701613 3980090620
12088,1936166106 5726159267 8176106483
12089,8244141940 9191996324 1111514083
12090,8540035143 8735297199 9208834567
12091,1557907710 6729392639 6991382707
12092,5776603930 4185844088 9999932225
12093,5863194213 1606087761 4588907611
12094,9379316942 8814848498 9003368176
12095,8721954190 6011526748 6917946064
12096,2678634106 7856726058 9999932225
12097,1086228700 6012403803 9999932225
12098,3744074168 8251602987 4094379796
12099,3778063064 1739370036 7520188989
12100,1496134231 9999932225 3981701796
12101,1165065331 7751861951 9604553530
12102,5441722190 5794379652 9999932225
12103,4941264395 4363987023 9365028432
12104,6873793733 1995526945 7559163576
12105,1160691028 2567848156 1819345762
12106,5586491828 3786949664 9999932225
12107,7820287649 8297789984 3028117785
12108,2708488788 6959805670 2493075789
12109,3295828528 8189424737 7963708667
12110,1562448291 9711809346 6060215180
12111,3761857577 9346326782 9551083411
12112,7823994482 9194308854 7853638892
12113,7602181211 9854421545 8409791283
12114,4627296772 6827506962 1285525675
12115,4183924395 9447876277 6736907917
12116,4235875980 4791260684 4369725650
12117,1091521927 1439588998 3981701796
12118,3171225233 9765566432 4709771692
12119,9055107796 7779977149 3189275043
12120,4120650625 3858688077 9999932225
12121,4836339593 5362500275 4046446702
12122,9533731748 1934036409 6105756823
12123,1315071953 7648528341 4971054742
12124,9962169160 7669977277 2572882165
12125,2213411160 1343869458 6663745592
12126,2104359624 9118582327 5087269981
12127,5087785489 3102942133 4792770830
12128,9028161044 5620780644 9999932225
12129,5929760634 7696722574 9924151110
12130,7979007074 1831687743 5523225489
12131,7856563746 6809440112 9999932225
12132,2545328777 3044819882 5725515292
12133,9648093157 9506348834 8673399889
12134,3160355706 5407251014 3981390700
12135,1882835656 6247171313 1254903149
12136,6628677179 5949191369 7261433350
12137,2486283105 1474095280 9792108217
12138,8586812348 6660756386 9463678509
12139,7856035580 2071864629 3489803223
12140,6864794548 8481518289 3700649957
12141,3656344130 6350674064 3286548160
12142,6380517101 5607324618 8885996753
12143,6198492644 4228848246 4561723132
12144,8089702809 9999932225 3981390700
12145,4094418541 1341897062 1667053013
12146,3448859134 1282104655 5418679530
12147,5508843310 7103730087 4882547643
12148,1202867493 7734293416 3981785329
12149,4999734523 9999932225 3981701796
12150,1726547723 2574986185 5702993492
12151,4343228909 1207371890 5033797002
12152,3109840781 7283753744 3706167200
12153,3619728586 7790784028 6512660358
12154,1292540554 5549740643 3597214869
12155,7641936804 8527789466 9126885995
12156,9819975313 6305130230 1040513957
12157,5678184454 9999932225 3980224941
12158,3487595376 6491314073 2395842297
12159,3031354817 7713569231 3608253104
12160,3913918020 5288488433 8896686002
12161,1843362822 7144367128 9999932225
12162,8681124683 8571425089 9999932225
12163,7734012902 7218448072 9999932225
12164,1222860904 3965529850 4775158637
12165,3095737238 7034963952 3981701796
12166,5285269344 5307404607 3232568396
12167,6832084973 2351964351 7055774536
12168,1790985386 9743257754 8830262996
12169,6499276893 7275119528 1228440020
12170,4256143055 6576243646 5634609410
12171,7827711182 9999932225 3980090620
12172,9096080062 2097138363 3864180590
12173,9023970652 8556991343 9999932225
12174,8948543147 2582413357 3412658432
12175,6696601049 9456427296 1751287055
12176,5069279049 4592518110 3422193843
12177,7782484218 7223547741 3197548775
12178,9635114472 5431375434 7176497337
12179,6451133378 3148370533 9999932225
12180,7131394692 5386749716 1232373958
12181,7416717524 8868119694 5163243542
12182,3857985659 1859428807 4294806396
12183,9781014562 5310547211 7866053701
12184,8805765446 8748647992 3417591346
12185,4007056082 6531159660 3197466449
12186,8453876154 6323629255 8256321758
12187,8665320923 6931079934 7473230830
12188,1320721197 7721053444 7096997256
12189,5973377513 3289468929 2266226862
12190,7660006884 7552086248 8362285777
12191,9339862265 1519209919 3981390700
12192,3924100557 9999932225 3980090620
12193,3506179611 3555409805 4379507975
12194,6621663446 3786454254 1901496450
12195,9602430629 4198829216 5399928127
12196,8048825021 3371241783 7450912201
12197,9305496550 2172814421 9999932225
12198,9355448126 4916171996 2237182616
12199,1845572212 4149299058 6337193314
12200,3645848922 6928807183 7220526932
12201,9307570185 5195116093 3981390700
12202,3776764308 2708019376 7485110235
12203,8129178888 2829953653 9999932225
12204,7296944921 4989041148 2214186550
12205,7565418052 9073287617 9999932225
12206,6051554924 6983234977 4413927221
12207,3861854560 6595754953 5477482178
12208,8602475189 5214604546 8392640973
12209,1393467220 1115057401 1954870234
12210,8314164816 2837521498 3190987626
12211,4350534034 4686242024 8218103486
12212,8336978527 5777739128 3477235132
12213,6001781573 6094183102 6412189437
12214,3054900557 7807029031 8812195230
12215,2989960836 5775447739 9999932225
12216,4737351856 6136961630 2817179581
12217,4931855717 4469207479 3565964934
12218,8120493020 6122883996 9999932225
12219,2844050640 9999932225 3981390700
12220,9266213445 2495692883 9999932225
12221,5012509152 2304169035 3980278054
12222,3909128260 7424911288 9999932225
12223,3834993167 9742738343 9999932225
12224,4202704358 5831554684 6578733066
12225,3245631394 4355238703 8783314022
